episode,t,phase_before,role_before,obs-context,action,reward,captured,terminated,truncated,phase_after,next-context,V_t,V_next,MC return,GAE return,GAE 256 return
3,25,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9916666746139526,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,3,8,6]","[-0.046046871691942215,-0.13702347874641418,-0.29170218110084534,-0.9000563621520996]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9913333058357239,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.049488067626953,-2.217374801635742,-2.727954864501953,-5.070308685302734]","[-2.3766517639160156,-2.490589141845703,-3.1889896392822266,-5.253364562988281]","[-0.9016719585037201,-2.5769033615588777,-3.730703399704716,-8.007211978346252]","[-2.4874379634857178,-3.200817584991455,-4.8783111572265625,-9.43145751953125]","[-2.494900941848755,-3.0052690505981445,-3.702629804611206,-6.664516448974609]"
3,26,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9913333058357239,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,8,8,8]","[-0.04498831927776337,-0.13026376068592072,-0.2830309271812439,-0.8247339129447937]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9909999966621399,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.3766517639160156,-2.490589141845703,-3.1889896392822266,-5.253364562988281]","[-2.4582862854003906,-2.8165206909179688,-3.2079238891601562,-5.078704833984375]","[-0.8642677644563412,-2.4645251341540035,-3.4737386046503747,-7.17894506686278]","[-2.470756769180298,-3.1265392303466797,-4.708935737609863,-8.79464054107666]","[-2.478691816329956,-2.918619394302368,-3.4588756561279297,-5.852651596069336]"
3,27,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9909999966621399,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,8,6,6]","[-0.039318475872278214,-0.12456995993852615,-0.2733844518661499,-0.7624695301055908]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9906666874885559,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.4582862854003906,-2.8165206909179688,-3.2079238891601562,-5.078704833984375]","[-2.1469879150390625,-2.555755615234375,-2.8044605255126953,-4.866710662841797]","[-0.8275549951298766,-2.3578397711798815,-3.222937047948617,-6.418395104967663]","[-2.4498491287231445,-3.0375943183898926,-4.537067890167236,-8.206816673278809]","[-2.4498491287231445,-3.0375943183898926,-4.537067890167236,-8.206816673278809]"
3,28,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9906666874885559,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,6,6,6]","[-0.0340016670525074,-0.11035285145044327,-0.26320680975914,-0.6653081774711609]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9903333187103271,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.1469879150390625,-2.555755615234375,-2.8044605255126953,-4.866710662841797]","[-2.3397979736328125,-2.304798126220703,-2.7701473236083984,-4.833774566650391]","[-0.7961985043006045,-2.2558280921629854,-2.9793460566489567,-5.713056136224315]","[-2.4500315189361572,-2.962800979614258,-4.385818958282471,-7.659165382385254]","[-2.4500315189361572,-2.962800979614258,-4.385818958282471,-7.659165382385254]"
3,29,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9903333187103271,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,8,8,8]","[-0.021441249176859856,-0.0978502556681633,-0.24673186242580414,-0.6187134981155396]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9900000095367432,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.3397979736328125,-2.304798126220703,-2.7701473236083984,-4.833774566650391]","[-2.6702747344970703,-2.6182899475097656,-3.316648483276367,-5.018571853637695]","[-0.7698957952000981,-2.1671467077904465,-2.743574996858401,-5.098735311871873]","[-2.4457309246063232,-2.9116010665893555,-4.237628936767578,-7.181909084320068]","[-2.4457309246063232,-2.9116010665893555,-4.237628936767578,-7.181909084320068]"
3,30,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9900000095367432,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,8,8,6]","[-0.024820249527692795,-0.09222086519002914,-0.22409836947917938,-0.5445060133934021]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9896666407585144,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.6702747344970703,-2.6182899475097656,-3.316648483276367,-5.018571853637695]","[-2.677886962890625,-2.5506649017333984,-3.239910125732422,-4.713985443115234]","[-0.7560146929527659,-2.090198436487155,-2.522063772154138,-4.525274559349832]","[-2.437119722366333,-2.8539557456970215,-4.068817138671875,-6.714275360107422]","[-2.437119722366333,-2.8539557456970215,-4.068817138671875,-6.714275360107422]"
3,31,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9896666407585144,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[6,3,3,8]","[-0.017988296225667,-0.0830908715724945,-0.21122924983501434,-0.4867084324359894]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9893333315849304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.677886962890625,-2.5506649017333984,-3.239910125732422,-4.713985443115234]","[-2.169971466064453,-2.2094039916992188,-2.809864044189453,-4.520837783813477]","[-0.7385802458839122,-2.0181591629263895,-2.3211771744191503,-4.020978329248919]","[-2.4239702224731445,-2.802208423614502,-3.9174306392669678,-6.311990261077881]","[-2.4239702224731445,-2.802208423614502,-3.9174306392669678,-6.311990261077881]"
3,32,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9893333315849304,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,3,8,6]","[-0.01577124372124672,-0.06946094334125519,-0.18390308320522308,-0.43883875012397766]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9890000224113464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.169971466064453,-2.2094039916992188,-2.809864044189453,-4.520837783813477]","[-2.179262161254883,-2.410215377807617,-3.1767749786376953,-4.336477279663086]","[-0.7278706562204498,-1.9546144357110053,-2.1312605298829657,-3.569969592740333]","[-2.4439854621887207,-2.7748560905456543,-3.792783498764038,-5.955874919891357]","[-2.4439854621887207,-2.7748560905456543,-3.792783498764038,-5.955874919891357]"
3,33,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9890000224113464,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,6,3,6]","[-0.016539985314011574,-0.06092796102166176,-0.16890908777713776,-0.38720938563346863]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9886666536331177,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.179262161254883,-2.410215377807617,-3.1767749786376953,-4.336477279663086]","[-2.302267074584961,-2.3042049407958984,-2.880535125732422,-4.102901458740234]","[-0.7192923358577809,-1.9041954468381315,-1.9670277239169116,-3.162758426885208]","[-2.467135429382324,-2.7496964931488037,-3.669994592666626,-5.63783073425293]","[-2.467135429382324,-2.7496964931488037,-3.669994592666626,-5.63783073425293]"
3,34,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9886666536331177,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,8,3,8]","[-0.014116905629634857,-0.04666289687156677,-0.1537638157606125,-0.3286137580871582]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9883333444595337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.302267074584961,-2.3042049407958984,-2.880535125732422,-4.102901458740234]","[-2.172975540161133,-2.385671615600586,-2.7798099517822266,-4.314188003540039]","[-0.7098508591351205,-1.8618863493095654,-1.8162814506462361,-2.803584890153272]","[-2.4844584465026855,-2.7375974655151367,-3.570971727371216,-5.366855621337891]","[-2.4844584465026855,-2.7375974655151367,-3.570971727371216,-5.366855621337891]"
3,35,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9883333444595337,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[3,8,8,3]","[-0.015903595834970474,-0.04144484922289848,-0.151340514421463,-0.27877283096313477]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9879999756813049,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.172975540161133,-2.385671615600586,-2.7798099517822266,-4.314188003540039]","[-1.6509666442871094,-2.2227039337158203,-3.0677528381347656,-3.893636703491211]","[-0.7027615691974602,-1.8335590428666653,-1.6793107423087108,-2.499970840470822]","[-2.512258529663086,-2.7356128692626953,-3.487089157104492,-5.12992000579834]","[-2.512258529663086,-2.7356128692626953,-3.487089157104492,-5.12992000579834]"
3,36,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9879999756813049,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,8,8,8]","[-0.02017439901828766,-0.034471407532691956,-0.1351330429315567,-0.247337207198143]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.987666666507721,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-1.6509666442871094,-2.2227039337158203,-3.0677528381347656,-3.893636703491211]","[-2.5839805603027344,-2.3577041625976562,-3.284015655517578,-4.382062911987305]","[-0.6937959326893837,-1.810216357215926,-1.5434042705931796,-2.243634353038068]","[-2.567391872406006,-2.7476282119750977,-3.385321617126465,-4.953122615814209]","[-2.567391872406006,-2.7476282119750977,-3.385321617126465,-4.953122615814209]"
3,37,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.987666666507721,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,8,3,3]","[-0.022548755630850792,-0.03055567666888237,-0.12464272975921631,-0.2130291759967804]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.987333357334137,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.5839805603027344,-2.3577041625976562,-3.284015655517578,-4.382062911987305]","[-2.5069198608398438,-2.1725025177001953,-2.9292774200439453,-3.977764129638672]","[-0.6804257915869657,-1.7936817673568022,-1.4224961895571948,-2.0164617634746715]","[-2.5723659992218018,-2.7607126235961914,-3.282966136932373,-4.772857666015625]","[-2.5723659992218018,-2.7607126235961914,-3.282966136932373,-4.772857666015625]"
3,38,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.987333357334137,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[2,8,2,3]","[-0.02134065516293049,-0.03321615606546402,-0.1172037348151207,-0.18805010616779327]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9869999885559082,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.5069198608398438,-2.1725025177001953,-2.9292774200439453,-3.977764129638672]","[-3.070425033569336,-2.212697982788086,-3.610292434692383,-3.913351058959961]","[-0.6645222585415302,-1.780935445139313,-1.3109630907050287,-1.821649078260496]","[-2.57918643951416,-2.7885358333587646,-3.2039601802825928,-4.638946533203125]","[-2.57918643951416,-2.7885358333587646,-3.2039601802825928,-4.638946533203125]"
3,39,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9869999885559082,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,2,8,8]","[-0.018676673993468285,-0.03909572586417198,-0.09741995483636856,-0.16787447035312653]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9866666793823242,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.070425033569336,-2.212697982788086,-3.610292434692383,-3.913351058959961]","[-3.095836639404297,-2.105142593383789,-3.574077606201172,-4.388187408447266]","[-0.6496783872511108,-1.765373019266514,-1.2058175312019273,-1.6500999718108107]","[-2.5580646991729736,-2.8131747245788574,-3.092021942138672,-4.52651309967041]","[-2.5580646991729736,-2.8131747245788574,-3.092021942138672,-4.52651309967041]"
3,40,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9866666793823242,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,2,3,8]","[-0.030578704550862312,-0.04738391563296318,-0.1182674765586853,-0.14781807363033295]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9863333106040955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.095836639404297,-2.105142593383789,-3.574077606201172,-4.388187408447266]","[-3.0036697387695312,-1.7741985321044922,-3.1768722534179688,-4.133298873901367]","[-0.6373754679370127,-1.7437144377801435,-1.1195935114803623,-1.497197476219883]","[-2.5371017456054688,-2.8387820720672607,-2.995944023132324,-4.4034271240234375]","[-2.5371017456054688,-2.8387820720672607,-2.995944023132324,-4.4034271240234375]"
3,41,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9863333106040955,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[7,2,3,8]","[-0.01983000710606575,-0.056169237941503525,-0.08385787159204483,-0.1256113350391388]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9860000014305115,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-3.0036697387695312,-1.7741985321044922,-3.1768722534179688,-4.133298873901367]","[-2.186990737915039,-1.2105865478515625,-2.505617141723633,-3.4819984436035156]","[-0.6129260236223741,-1.7134651738860407,-1.0114404393148253,-1.363009497565202]","[-2.5070083141326904,-2.874614715576172,-2.892526626586914,-4.307294845581055]","[-2.5070083141326904,-2.874614715576172,-2.892526626586914,-4.307294845581055]"
3,42,pure_coverage,"[""coverage"",""coverage"",""coverage"",""coverage""]","[0.0,0.0,1.0,0.9860000014305115,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[8,3,8,8]","[-0.017653003334999084,-0.05974630266427994,-0.07254305481910706,-0.10603205114603043]",False,"[false,false,false,false]","[false,false,false,false]",pure_coverage,"[0.0,0.0,1.0,0.9856666922569275,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[-2.186990737915039,-1.2105865478515625,-2.505617141723633,-3.4819984436035156]","[-2.7089080810546875,-1.4867916107177734,-3.069061279296875,-3.5958175659179688]","[-0.5990868853700084,-1.674036298933876,-0.936952088608869,-1.2498971338647105]","[-2.5294229984283447,-2.933037281036377,-2.854482650756836,-4.262970924377441]","[-2.5294229984283447,-2.933037281036377,-2.854482650756836,-4.262970924377441]"
